return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.333,0.1429,1,1.835,261.67,129.22,26,6.154,3,0.1429,0.0,0.1,1,1.905,48.1,0,0.0,0,0,1,0.9,129.22,480.05,480.05,4,7,1,1,8.08,0.33,1.87,0.1429,0.1429,0.3326,129.22,3,3,1
1.0,0.2727,2,1.699,256.07,189.2,46,6.207,19,0.2727,0.0,0.2,0,7.273,100.0,0,0.667,0,0,0,0.667,356.82,435.03,435.03,2,6,0,2,7.17,1.0,1.66,0.2727,0.3333,0.356,189.2,19,19,0
0.333,0.125,1,0.556,329.15,340.6,40,4.545,7,0.125,0.0,0.2,0,2.083,51.7,0,1.0,0,0,0,0.836,340.6,183.12,183.12,2,8,0,1,6.0,0.33,1.39,0.125,0.125,0.1989,340.6,7,7,0
0.333,0.3333,1,1.436,331.87,446.95,61,0.548,27,0.3333,0.5,0.2,0,0.0,10.0,0,1.0,0,0,0,1.887,446.95,476.7,476.7,1,2,0,1,1.48,0.33,0.34,0.3333,0.5,0.9277,446.95,27,27,0
0.333,0.2,1,1.008,177.06,139.24,611,0.299,13,0.2,0.0,0.05,1,1.333,36.7,0,0.0,0,0,0,0.0,139.24,178.45,178.45,0,2,1,1,0.25,0.33,0.06,0.2,0.5,0.3589,139.24,13,13,1
0.333,0.6,0,0.75,150.78,147.33,189,0.796,26,0.6,0.0,0.05,0,-2.667,0.0,0,0.333,0,0,0,1.307,0.0,113.13,113.13,0,2,0,0,0.79,0.33,0.18,0.6,0.0,0.7364,147.33,26,26,1
0.0,0.1,0,0.663,238.73,446.86,297,1.007,15,0.1,0.0,0.07,0,-1.0,0.0,0,1.0,0,0,0,2.233,0.0,158.23,158.23,0,2,0,0,1.01,0.0,0.23,0.1,0.0,0.2535,446.86,15,15,0
0.667,0.7,0,1.663,281.97,245.9,730,0.375,21,0.7,0.3333,0.03,0,-0.333,3.3,0,0.429,0,0,0,0.0,0.0,468.8,468.8,0,1,0,0,0.41,0.67,0.09,0.7,0.0,0.7767,245.9,21,21,1
0.0,0.1429,0,1.462,260.2,204.93,373,0.738,30,0.1429,0.5,0.05,0,-1.429,0.0,0,1.0,0,0,0,1.382,0.0,380.34,380.34,1,3,0,0,0.56,0.0,0.13,0.1429,0.0,0.3213,204.93,30,30,1
0.333,0.2,0,1.393,348.49,434.9,362,0.573,1,0.2,0.3333,0.1,0,1.333,36.7,0,1.0,0,0,0,0.0,0.0,485.47,485.47,2,3,0,0,0.83,0.33,0.19,0.2,0.0,0.3889,434.9,1,1,0
0.333,0.4,0,0.868,207.86,151.17,249,1.03,17,0.4,0.0,0.07,0,-0.667,0.0,0,0.25,0,0,0,0.0,0.0,180.35,180.35,0,4,0,0,1.2,0.33,0.28,0.4,0.0,0.3777,151.17,17,17,1
0.0,0.0833,0,1.329,264.54,196.73,316,1.139,11,0.0833,0.0,0.08,0,-0.833,0.0,0,0.0,0,0,0,1.907,0.0,351.55,351.55,0,2,0,0,1.14,0.0,0.26,0.0833,0.0,0.1727,196.73,11,11,0
0.0,0.4167,0,1.672,230.72,204.09,583,0.575,16,0.4167,0.3333,0.08,0,-4.167,0.0,0,0.4,0,0,0,1.797,0.0,385.76,385.76,1,3,0,0,0.62,0.0,0.14,0.4167,0.0,0.5079,204.09,16,16,1
0.0,0.0,0,0.685,223.37,0.0,755,0.233,2,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,153.06,153.06,1,2,0,0,0.24,0.0,0.06,0.0,0.0,0.1142,0.0,2,2,0
0.0,0.0,0,0.183,208.53,0.0,398,0.528,1,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,38.26,38.26,1,2,0,0,0.45,0.0,0.1,0.0,0.0,0.0306,0.0,1,1,0
0.0,0.0,0,0.79,217.76,0.0,196,0.508,16,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,4.675,0.0,172.12,172.12,0,1,0,0,0.46,0.0,0.11,0.0,0.0,0.2635,0.0,16,16,0
0.333,0.2727,1,1.467,261.12,234.02,320,1.09,10,0.2727,0.0,0.08,1,0.606,22.1,0,0.333,0,0,0,0.0,167.67,383.09,383.09,0,2,1,1,1.03,0.33,0.24,0.2727,0.5,0.3778,234.02,10,10,1
0.667,0.3333,1,1.519,295.09,328.42,156,2.209,3,0.3333,0.5,0.2,0,3.333,76.7,0,1.0,1,0,0,1.478,491.22,448.24,448.24,3,4,1,1,2.31,0.67,0.53,0.3333,0.25,0.4976,328.42,3,3,1
0.333,0.0769,1,0.838,229.33,254.46,123,2.903,10,0.0769,0.0,0.2,0,2.564,61.3,0,1.0,0,0,0,0.641,254.46,192.2,192.2,0,2,0,1,3.17,0.33,0.73,0.0769,0.5,0.1498,254.46,10,10,0
0.333,0.5,0,0.199,193.04,347.63,109,0.406,21,0.5,0.0,0.12,1,-1.667,0.0,0,1.0,0,0,0,2.61,0.0,38.45,38.45,0,1,0,0,0.55,0.33,0.13,0.5,0.0,1.0,347.63,21,21,1
2.0,0.5,3,1.644,248.43,165.53,116,3.103,13,0.5,0.0,0.08,1,15.0,100.0,0,0.333,0,0,0,1.433,483.52,408.54,408.54,0,4,1,3,3.1,2.0,0.72,0.5,0.75,0.4702,165.53,13,13,1
0.333,0.4286,0,0.973,284.94,313.04,221,0.948,6,0.4286,0.0,0.12,1,-0.952,0.0,0,0.667,0,0,0,1.06,0.0,277.21,277.21,1,2,0,0,0.95,0.33,0.22,0.4286,0.0,0.6098,313.04,6,6,1
0.333,0.25,0,1.681,233.79,246.17,322,0.369,28,0.25,0.0,0.08,0,0.833,26.7,0,1.0,1,0,0,0.0,0.0,392.94,392.94,0,1,0,0,0.37,0.33,0.09,0.25,0.0,0.6834,246.17,28,28,0
0.0,0.1429,0,0.741,164.18,370.92,516,0.401,30,0.1429,0.0,0.08,0,-1.429,0.0,0,1.0,0,0,0,0.0,0.0,121.7,121.7,0,2,0,0,0.41,0.0,0.09,0.1429,0.0,0.4286,370.92,30,30,1
0.667,0.6667,2,0.552,185.77,215.6,252,0.594,27,0.6667,0.0,0.2,0,0.0,10.0,0,0.25,0,0,0,0.0,370.88,102.47,102.47,0,2,1,2,0.71,0.67,0.16,0.6667,1.0,0.8657,215.6,27,27,1
0.0,0.0,0,1.308,198.86,0.0,457,0.546,22,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.895,0.0,260.05,260.05,1,2,0,0,0.26,0.0,0.06,0.0,0.0,0.3269,0.0,22,22,0
0.0,0.4,0,1.88,255.13,195.96,622,0.451,16,0.4,0.5,0.1,0,-4.0,0.0,0,0.25,0,0,0,0.0,0.0,479.55,479.55,0,1,0,0,0.48,0.0,0.11,0.4,0.0,0.4952,195.96,16,16,1
0.0,0.0,0,0.277,151.93,0.0,272,0.438,18,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,5.28,0.0,42.02,42.02,0,1,0,0,0.22,0.0,0.05,0.0,0.0,0.1383,0.0,18,18,0
0.0,0.0,0,0.281,187.11,0.0,26,1.209,20,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,1,0.81,0.0,52.52,52.52,1,2,0,0,2.31,0.0,0.53,0.0,0.0,0.1403,0.0,20,20,1
0.0,0.0,0,0.807,108.8,0.0,79,0.708,1,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,3.23,0.0,87.8,87.8,1,2,0,0,1.52,0.0,0.35,0.0,0.0,0.2017,0.0,1,1,0
0.0,0.0,0,1.314,293.25,0.0,102,3.529,1,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,1.2,0.0,385.3,385.3,1,4,0,0,3.53,0.0,0.82,0.0,0.0,0.1095,0.0,1,1,0
0.333,0.5714,0,0.593,235.63,238.98,733,0.376,30,0.5714,0.0,0.07,0,-2.381,0.0,0,0.5,0,0,0,0.0,0.0,139.77,139.77,0,1,0,0,0.29,0.33,0.07,0.5714,0.0,0.6643,238.98,30,30,1
0.0,0.0,0,1.31,380.42,0.0,177,0.714,3,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,498.16,498.16,1,2,0,0,1.02,0.0,0.23,0.0,0.0,0.2183,0.0,3,3,0
0.0,0.0,0,1.06,304.01,0.0,85,2.231,27,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.867,0.0,322.31,322.31,0,2,0,0,2.12,0.0,0.49,0.0,0.0,0.1767,0.0,27,27,0
0.0,0.0,0,1.31,226.39,0.0,262,0.429,23,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,296.68,296.68,0,1,0,0,0.46,0.0,0.11,0.0,0.0,0.3276,0.0,23,23,0
0.0,0.0,0,0.884,219.55,0.0,204,0.383,8,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,193.99,193.99,0,1,0,0,0.44,0.0,0.1,0.0,0.0,0.2945,0.0,8,8,0
0.0,0.0,0,0.676,141.56,0.0,51,0.749,24,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,2.928,0.0,95.68,95.68,1,2,0,0,1.76,0.0,0.41,0.0,0.0,0.2253,0.0,24,24,0
0.0,0.0,0,1.545,306.38,0.0,213,0.769,27,0.0,0.0,0.08,0,0.0,10.0,0,0.0,1,0,0,1.33,0.0,473.43,473.43,0,1,0,0,0.56,0.0,0.13,0.0,0.0,0.3863,0.0,27,27,1
0.0,0.0769,0,0.229,217.54,78.42,648,0.54,26,0.0769,0.0,0.12,0,-0.769,0.0,0,0.0,0,0,0,0.0,0.0,49.78,49.78,0,2,0,0,0.6,0.0,0.14,0.0769,0.0,0.0453,78.42,26,26,0
0.333,0.25,0,1.755,255.39,285.11,109,0.676,25,0.25,0.0,0.05,1,0.833,26.7,0,1.0,0,0,0,5.725,0.0,448.29,448.29,0,1,0,0,1.1,0.33,0.25,0.25,0.0,0.7179,285.11,25,25,1
0.667,0.6667,0,1.842,247.15,264.98,347,0.588,3,0.6667,0.3333,0.03,1,0.0,10.0,0,0.667,0,0,0,0.0,0.0,455.36,455.36,1,1,0,0,0.78,0.67,0.18,0.6667,0.0,0.9195,264.98,3,3,1
0.333,0.5714,0,0.542,310.66,339.5,407,0.467,4,0.5714,0.0,0.12,0,-2.381,0.0,0,1.0,0,0,0,2.283,0.0,168.52,168.52,1,1,0,0,0.52,0.33,0.12,0.5714,0.0,0.702,339.5,4,4,1
0.0,0.2,0,1.534,177.39,286.3,405,0.701,8,0.2,0.4,0.2,0,-2.0,0.0,0,0.5,1,0,0,1.461,0.0,272.13,272.13,0,2,0,0,0.74,0.0,0.17,0.2,0.0,0.4762,286.3,8,8,0
0.333,0.0714,1,1.732,262.47,474.66,35,12.0,8,0.0714,0.0,0.2,0,2.619,62.4,0,1.0,0,0,0,2.167,474.66,454.65,454.65,3,13,0,1,12.0,0.33,2.77,0.0714,0.0769,0.2529,474.66,8,8,0
0.0,0.0,0,0.35,205.59,0.0,123,1.72,13,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,71.94,71.94,0,4,0,0,2.2,0.0,0.51,0.0,0.0,0.0389,0.0,13,13,0
1.333,0.3636,2,0.147,267.63,268.51,59,4.0,16,0.3636,0.3333,0.05,1,9.697,100.0,1,0.5,1,0,0,0.682,564.14,39.33,39.33,3,8,2,2,5.59,1.33,1.29,0.3636,0.25,0.3782,268.51,16,16,1
0.667,0.3333,1,0.566,304.44,419.8,98,1.373,24,0.3333,0.0,0.2,0,3.333,76.7,0,1.0,0,0,0,0.0,478.52,172.34,172.34,1,3,1,1,1.84,0.67,0.42,0.3333,0.3333,0.554,419.8,24,24,1
0.333,0.0833,0,1.48,292.52,89.67,702,0.516,13,0.0833,0.0,0.08,0,2.5,60.0,0,0.0,0,0,0,0.0,0.0,432.91,432.91,0,1,0,0,0.51,0.33,0.12,0.0833,0.0,0.1489,89.67,13,13,0
0.667,0.3333,0,1.796,244.08,337.1,177,1.701,9,0.3333,0.0,0.2,0,3.333,76.7,0,1.0,0,0,0,2.05,0.0,438.35,438.35,0,1,0,0,1.53,0.67,0.35,0.3333,0.0,0.6599,337.1,9,9,1
1.0,0.4,0,1.776,246.7,189.8,145,1.818,4,0.4,0.6667,0.07,1,6.0,100.0,0,0.25,0,0,0,1.12,0.0,438.14,438.14,3,3,0,0,2.07,1.0,0.48,0.4,0.0,0.4853,189.8,4,4,1
0.0,0.0,0,0.51,342.85,0.0,54,0.708,3,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,174.69,174.69,1,2,0,0,2.22,0.0,0.51,0.0,0.0,0.1274,0.0,3,3,0
0.333,0.5,1,0.784,398.46,484.45,79,0.743,9,0.5,0.0,0.07,0,-1.667,0.0,0,1.0,0,0,0,2.972,484.45,312.47,312.47,0,1,0,1,0.76,0.33,0.18,0.5,1.0,1.0,484.45,9,9,0
0.333,0.3333,0,1.538,216.9,277.3,136,0.6,11,0.3333,0.0,0.2,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,333.49,333.49,0,1,0,0,0.66,0.33,0.15,0.3333,0.0,0.9387,277.3,11,11,1
0.0,0.0,0,1.0,114.59,0.0,24,1.658,10,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,1,1.252,0.0,114.59,114.59,0,1,0,0,1.25,0.0,0.29,0.0,0.0,1.0,0.0,10,10,1
0.0,0.0,0,1.434,284.64,0.0,75,0.504,19,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.052,0.0,408.29,408.29,0,2,0,0,0.8,0.0,0.18,0.0,0.0,0.7172,0.0,19,19,0
0.333,0.2,0,0.539,315.61,282.37,109,1.268,23,0.2,0.5,0.1,0,1.333,36.7,0,1.0,0,0,0,0.747,0.0,170.21,170.21,1,2,0,0,1.38,0.33,0.32,0.2,0.0,0.2868,282.37,23,23,0
0.0,0.125,0,2.546,190.0,103.03,711,0.278,13,0.125,0.0,0.2,0,-1.25,0.0,0,0.0,0,0,0,0.0,0.0,483.67,483.67,0,1,0,0,0.34,0.0,0.08,0.125,0.0,0.386,103.03,13,13,0
0.0,0.0909,0,1.134,315.23,276.09,205,1.647,8,0.0909,0.0,0.08,0,-0.909,0.0,0,1.0,0,0,0,1.25,0.0,357.38,357.38,1,5,0,0,1.61,0.0,0.37,0.0909,0.0,0.1827,276.09,8,8,0
0.0,0.2727,0,1.483,268.05,267.47,227,1.226,23,0.2727,0.6667,0.08,1,-2.727,0.0,0,0.667,0,0,0,0.8,0.0,397.45,397.45,0,2,0,0,1.45,0.0,0.34,0.2727,0.0,0.4069,267.47,23,23,1
0.0,0.0,0,0.987,352.36,0.0,107,0.466,8,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,347.87,347.87,0,3,0,0,0.84,0.0,0.19,0.0,0.0,0.3291,0.0,8,8,1
0.0,0.0,0,1.196,321.86,0.0,156,0.636,24,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,1.624,0.0,385.02,385.02,0,1,0,0,1.15,0.0,0.27,0.0,0.0,0.1994,0.0,24,24,0
0.667,0.5,0,0.182,186.24,162.44,517,0.4,14,0.5,0.4,0.12,0,1.667,43.3,0,0.25,0,0,0,0.0,0.0,33.89,33.89,0,1,0,0,0.46,0.67,0.11,0.5,0.0,0.4589,162.44,14,14,1
0.0,0.0,0,1.677,259.63,0.0,42,1.893,10,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.489,0.0,435.35,435.35,1,3,0,0,4.29,0.0,0.99,0.0,0.0,0.2795,0.0,10,10,0
0.0,0.0,0,1.484,303.5,0.0,306,0.608,7,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,450.28,450.28,1,1,0,0,0.39,0.0,0.09,0.0,0.0,0.3709,0.0,7,7,0
0.333,0.4545,1,1.319,213.32,190.35,523,0.526,17,0.4545,0.0,0.03,0,-1.212,0.0,0,0.4,0,0,0,0.0,40.55,281.29,281.29,0,1,0,1,0.63,0.33,0.15,0.4545,1.0,0.5255,190.35,17,17,1
0.0,0.0,0,0.729,272.83,0.0,232,1.25,16,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.72,0.0,198.95,198.95,0,1,0,0,1.29,0.0,0.3,0.0,0.0,0.0729,0.0,16,16,0
0.333,0.4,0,0.423,177.15,163.96,143,0.452,16,0.4,0.3333,0.1,0,-0.667,0.0,0,0.5,1,0,0,0.0,0.0,75.01,75.01,0,1,0,0,1.05,0.33,0.24,0.4,0.0,0.4549,163.96,16,16,1
0.0,0.0,0,1.052,438.26,0.0,81,1.721,8,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.945,0.0,460.87,460.87,0,2,0,0,0.74,0.0,0.17,0.0,0.0,0.5258,0.0,8,8,0
0.0,0.0,0,1.286,182.96,0.0,267,0.214,4,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,235.26,235.26,2,2,0,0,0.22,0.0,0.05,0.0,0.0,0.6429,0.0,4,4,0
0.0,0.0,0,0.94,294.77,0.0,467,0.306,23,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,277.19,277.19,0,2,0,0,0.39,0.0,0.09,0.0,0.0,0.1567,0.0,23,23,0
0.0,0.0,0,1.246,373.95,0.0,76,1.205,24,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.808,0.0,465.89,465.89,1,2,0,0,1.58,0.0,0.36,0.0,0.0,0.3115,0.0,24,24,0
0.0,0.0,0,1.131,438.68,0.0,258,0.234,11,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,496.15,496.15,0,1,0,0,0.23,0.0,0.05,0.0,0.0,0.5655,0.0,11,11,1
0.0,0.0,0,0.696,306.86,0.0,41,3.047,30,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.272,0.0,213.45,213.45,0,3,0,0,2.93,0.0,0.68,0.0,0.0,0.1739,0.0,30,30,0
0.0,0.0,0,0.375,294.29,0.0,13,9.231,8,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,110.3,110.3,1,4,0,0,9.23,0.0,2.13,0.0,0.0,0.0937,0.0,8,8,0
0.0,0.75,0,0.613,115.48,130.36,311,0.505,20,0.75,0.5,0.08,0,-7.5,0.0,0,0.333,0,0,0,0.0,0.0,70.83,70.83,0,1,0,0,0.39,0.0,0.09,0.75,0.0,1.0,130.36,20,20,1
0.333,0.1429,0,0.538,230.47,372.78,104,2.217,7,0.1429,0.0,0.05,0,1.905,48.1,0,1.0,0,0,0,0.887,0.0,123.89,123.89,1,1,0,0,2.02,0.33,0.47,0.1429,0.0,0.3079,372.78,7,7,1
0.333,0.2,0,0.286,261.24,86.76,259,0.758,21,0.2,0.0,0.08,1,1.333,36.7,0,0.0,0,0,0,0.0,0.0,74.79,74.79,1,2,0,0,0.58,0.33,0.13,0.2,0.0,0.1237,86.76,21,21,1
0.0,0.0,0,1.743,190.76,0.0,181,1.414,22,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,1.533,0.0,332.53,332.53,1,2,0,0,1.33,0.0,0.31,0.0,0.0,0.2179,0.0,22,22,0
0.0,0.0,0,0.827,259.2,0.0,52,3.462,20,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.367,0.0,214.37,214.37,0,2,0,0,3.46,0.0,0.8,0.0,0.0,0.1378,0.0,20,20,0
0.0,0.0,0,0.839,315.24,0.0,93,0.606,7,0.0,0.0,0.2,1,0.0,10.0,0,0.0,0,0,0,3.815,0.0,264.57,264.57,1,2,0,0,1.29,0.0,0.3,0.0,0.0,0.2098,0.0,7,7,1
0.667,0.2222,1,1.629,276.61,192.14,149,1.8,29,0.2222,0.0,0.05,1,4.444,98.9,0,0.5,0,0,0,5.0,114.27,450.5,450.5,1,5,0,1,1.81,0.67,0.42,0.2222,0.2,0.3353,192.14,29,29,1
0.333,0.3333,0,1.708,290.48,253.07,496,0.401,9,0.3333,0.5,0.2,0,0.0,10.0,0,0.333,1,0,0,2.63,0.0,496.14,496.14,0,2,0,0,0.54,0.33,0.13,0.3333,0.0,0.4802,253.07,9,9,1
0.0,0.0,0,1.146,88.71,0.0,184,0.243,29,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,4.74,0.0,101.62,101.62,1,2,0,0,0.33,0.0,0.08,0.0,0.0,0.5728,0.0,29,29,1
0.0,0.0,0,1.433,311.57,0.0,31,3.929,8,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,1.5,0.0,446.52,446.52,2,5,0,0,4.84,0.0,1.12,0.0,0.0,0.2866,0.0,8,8,0
0.0,0.0,0,1.24,354.94,0.0,122,0.382,12,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,440.18,440.18,0,1,0,0,0.49,0.0,0.11,0.0,0.0,0.6201,0.0,12,12,1
0.0,0.0,0,0.145,161.15,0.0,167,0.458,1,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,2.269,0.0,23.37,23.37,1,1,0,0,0.54,0.0,0.12,0.0,0.0,0.0483,0.0,1,1,0
0.333,0.6923,0,1.881,231.94,253.77,641,0.588,25,0.6923,0.0,0.08,1,-3.59,0.0,0,0.556,0,0,0,0.0,0.0,436.37,436.37,0,1,0,0,0.61,0.33,0.14,0.6923,0.0,0.9022,253.77,25,25,1
0.0,0.1667,0,0.925,243.93,309.63,315,0.349,26,0.1667,0.0,0.1,1,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,225.68,225.68,0,2,0,0,0.57,0.0,0.13,0.1667,0.0,0.3658,309.63,26,26,1
0.0,0.0,0,1.0,222.22,0.0,47,0.75,15,0.0,0.0,0.2,1,0.0,10.0,0,0.0,0,0,0,1.364,0.0,222.22,222.22,0,1,0,0,0.64,0.0,0.15,0.0,0.0,1.0,0.0,15,15,1
0.0,0.3333,0,0.891,167.53,233.81,544,0.366,10,0.3333,0.0,0.05,0,-3.333,0.0,0,0.333,0,0,0,0.0,0.0,149.22,149.22,0,1,0,0,0.5,0.0,0.11,0.3333,0.0,0.5642,233.81,10,10,1
0.333,0.1111,1,1.054,252.32,85.37,17,17.143,13,0.1111,0.25,0.12,0,2.222,54.4,0,0.0,0,0,1,1.0,85.37,266.0,266.0,3,9,1,1,15.88,0.33,3.67,0.1111,0.1111,0.1547,85.37,13,13,0
0.0,0.0,0,0.173,122.85,0.0,9,2.553,3,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,1,1.233,0.0,21.31,21.31,3,3,0,0,10.0,0.0,2.31,0.0,0.0,0.0578,0.0,3,3,1
0.333,0.2857,1,0.727,228.82,247.87,257,0.765,21,0.2857,0.0,0.2,0,0.476,19.5,0,1.0,0,0,0,4.8,280.43,166.34,166.34,0,2,0,1,0.82,0.33,0.19,0.2857,0.5,0.4134,247.87,21,21,0
0.0,0.0,0,1.12,313.01,0.0,433,0.389,29,0.0,0.0,0.1,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,350.46,350.46,0,1,0,0,0.28,0.0,0.06,0.0,0.0,0.2799,0.0,29,29,1
0.333,0.5556,1,0.475,204.9,276.87,411,0.812,11,0.5556,0.3333,0.07,0,-2.222,0.0,0,0.8,0,0,0,1.25,395.12,97.27,97.27,1,3,0,1,0.66,0.33,0.15,0.5556,0.3333,0.8034,276.87,11,11,1
0.0,0.0,0,1.143,245.09,0.0,57,6.176,20,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,1.267,0.0,280.07,280.07,3,8,0,0,6.84,0.0,1.58,0.0,0.0,0.0879,0.0,20,20,0
0.0,0.0,0,1.203,322.02,0.0,56,2.045,29,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.387,0.0,387.4,387.4,0,4,0,0,2.68,0.0,0.62,0.0,0.0,0.2406,0.0,29,29,0
0.333,0.0769,0,1.815,258.11,214.84,76,5.065,19,0.0769,0.0,0.1,0,2.564,61.3,0,1.0,1,0,0,1.828,0.0,468.5,468.5,3,7,0,0,5.13,0.33,1.19,0.0769,0.0,0.2037,214.84,19,19,0
0.0,0.0,0,0.288,279.53,0.0,120,1.216,14,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,80.57,80.57,0,2,0,0,1.25,0.0,0.29,0.0,0.0,0.0576,0.0,14,14,1
0.0,0.375,0,0.916,175.8,188.13,351,0.67,5,0.375,0.0,0.2,0,-3.75,0.0,0,0.333,0,0,0,3.644,0.0,161.04,161.04,2,2,0,0,0.68,0.0,0.16,0.375,0.0,0.5158,188.13,5,5,1
0.333,0.4545,0,0.729,328.95,296.73,948,0.348,4,0.4545,0.5,0.12,0,-1.212,0.0,0,0.8,0,0,0,3.06,0.0,239.84,239.84,1,1,0,0,0.35,0.33,0.08,0.4545,0.0,0.4763,296.73,4,4,1
0.333,0.0667,1,0.259,262.56,20.34,197,2.228,13,0.0667,0.0,0.03,0,2.667,63.3,0,0.0,0,0,0,2.085,20.34,68.09,68.09,1,4,0,1,2.28,0.33,0.53,0.0667,0.25,0.0225,20.34,13,13,0
0.0,0.125,0,1.029,182.07,385.24,266,0.701,12,0.125,0.3333,0.2,0,-1.25,0.0,0,1.0,1,0,0,1.461,0.0,187.37,187.37,0,1,0,0,0.9,0.0,0.21,0.125,0.0,0.3931,385.24,12,12,0
0.0,0.0,0,1.185,329.98,0.0,320,0.27,4,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,4.6,0.0,391.1,391.1,1,1,0,0,0.19,0.0,0.04,0.0,0.0,0.5926,0.0,4,4,0
0.0,0.0,0,1.0,373.34,0.0,51,0.504,22,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,373.34,373.34,0,1,0,0,0.59,0.0,0.14,0.0,0.0,1.0,0.0,22,22,0
0.0,0.0,0,0.655,254.84,0.0,276,0.587,13,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,166.94,166.94,0,2,0,0,0.65,0.0,0.15,0.0,0.0,0.1092,0.0,13,13,0
0.333,0.2,1,0.338,277.88,465.72,87,2.188,22,0.2,0.0,0.1,0,1.333,36.7,0,1.0,0,0,0,2.16,465.72,93.85,93.85,0,2,0,1,1.72,0.33,0.4,0.2,0.5,0.4027,465.72,22,22,0
0.333,0.2857,0,0.74,344.44,439.46,300,0.624,27,0.2857,0.0,0.07,0,0.476,19.5,0,1.0,0,0,0,0.0,0.0,254.9,254.9,1,2,0,0,0.7,0.33,0.16,0.2857,0.0,0.4703,439.46,27,27,1
0.0,0.0,0,1.05,381.18,0.0,256,0.224,24,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,400.15,400.15,0,2,0,0,0.23,0.0,0.05,0.0,0.0,0.5249,0.0,24,24,1
0.0,0.25,0,1.987,231.92,110.04,212,0.669,1,0.25,0.0,0.08,0,-2.5,0.0,0,0.0,0,0,0,1.539,0.0,460.75,460.75,1,1,0,0,0.57,0.0,0.13,0.25,0.0,0.6153,110.04,1,1,0
