return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.0,0.4545,0,0.668,233.09,196.8,697,0.51,15,0.4545,0.0,0.12,0,-4.545,0.0,0,0.2,0,0,0,2.031,0.0,155.69,155.69,0,1,0,0,0.47,0.0,0.11,0.4545,0.0,0.4445,196.8,15,15,1
0.333,0.5,1,0.203,217.35,189.95,725,0.51,24,0.5,0.0,0.1,0,-1.667,0.0,0,0.167,0,0,0,2.031,155.69,44.21,44.21,0,1,0,1,0.5,0.33,0.11,0.5,1.0,0.4539,189.95,24,24,1
0.0,0.0,0,0.323,238.59,0.0,673,0.573,22,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,77.13,77.13,0,2,0,0,0.45,0.0,0.1,0.0,0.0,0.0323,0.0,22,22,0
0.0,0.0,0,1.0,396.01,0.0,54,0.569,30,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,1.812,0.0,396.01,396.01,0,1,0,0,0.56,0.0,0.13,0.0,0.0,1.0,0.0,30,30,1
0.333,0.3333,0,1.382,309.94,396.01,110,0.569,22,0.3333,0.5,0.08,0,0.0,10.0,0,1.0,0,0,0,1.812,0.0,428.36,428.36,0,2,0,0,0.82,0.33,0.19,0.3333,0.0,0.8866,396.01,22,22,1
0.0,0.3333,0,1.113,325.63,412.18,204,0.569,23,0.3333,0.0,0.1,0,-3.333,0.0,0,1.0,0,0,0,1.812,0.0,362.27,362.27,0,1,0,0,0.88,0.0,0.2,0.3333,0.0,0.6074,412.18,23,23,1
0.0,0.3333,0,0.178,266.18,395.55,396,0.569,26,0.3333,0.0,0.12,0,-3.333,0.0,0,1.0,0,0,0,1.812,0.0,47.25,47.25,0,1,0,0,0.68,0.0,0.16,0.3333,0.0,0.5151,395.55,26,26,1
0.333,0.4,0,1.084,268.7,308.47,478,0.569,22,0.4,0.0,0.2,0,-0.667,0.0,0,0.75,0,0,0,1.812,0.0,291.39,291.39,0,1,0,0,0.63,0.33,0.14,0.4,0.0,0.5677,308.47,22,22,1
0.333,0.4545,1,1.009,268.95,305.06,495,0.569,1,0.4545,0.3333,0.2,0,-1.212,0.0,0,0.8,1,0,0,1.812,291.39,271.42,271.42,1,1,0,1,0.67,0.33,0.15,0.4545,1.0,0.6073,305.06,1,1,1
0.0,0.4615,0,0.819,278.49,299.45,603,0.569,12,0.4615,0.5,0.08,0,-4.615,0.0,0,0.833,0,0,0,1.812,0.0,228.14,228.14,0,2,0,0,0.65,0.0,0.15,0.4615,0.0,0.5593,299.45,12,12,1
0.0,0.4667,0,1.643,275.89,289.26,788,0.569,5,0.4667,0.3333,0.1,0,-4.667,0.0,0,0.857,0,0,0,1.812,0.0,453.29,453.29,1,1,0,0,0.57,0.0,0.13,0.4667,0.0,0.5988,289.26,5,5,1
0.0,0.0,0,0.922,385.61,0.0,146,0.4,2,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,355.61,355.61,1,1,0,0,0.41,0.0,0.09,0.0,0.0,0.4611,0.0,2,2,1
0.0,0.25,0,0.456,304.86,355.61,303,0.4,1,0.25,0.3333,0.12,0,-2.5,0.0,0,1.0,0,0,0,0.0,0.0,139.08,139.08,1,1,0,0,0.4,0.0,0.09,0.25,0.0,0.4057,355.61,1,1,1
0.0,0.2857,0,0.633,208.0,247.35,479,0.4,28,0.2857,0.0,0.1,0,-2.857,0.0,0,0.5,1,0,0,0.0,0.0,131.76,131.76,1,2,0,0,0.44,0.0,0.1,0.2857,0.0,0.4303,247.35,28,28,1
0.333,0.4286,1,0.112,208.0,208.82,480,0.4,1,0.4286,0.0,0.08,0,-0.952,0.0,0,0.333,1,0,0,0.0,131.76,23.3,23.3,1,2,1,1,0.44,0.33,0.1,0.4286,0.5,0.4463,208.82,1,1,1
0.667,0.5,0,0.182,186.24,162.44,517,0.4,14,0.5,0.4,0.12,0,1.667,43.3,0,0.25,0,0,0,0.0,0.0,33.89,33.89,0,1,0,0,0.46,0.67,0.11,0.5,0.0,0.4589,162.44,14,14,1
0.0,0.0,0,1.09,329.25,0.0,640,0.556,19,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.873,0.0,358.85,358.85,0,1,0,0,0.56,0.0,0.13,0.0,0.0,0.0908,0.0,19,19,0
0.0,0.0,0,1.0,50.54,0.0,121,0.554,5,0.0,0.0,0.2,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,50.54,50.54,1,1,0,0,0.25,0.0,0.06,0.0,0.0,1.0,0.0,5,5,1
0.333,0.5,0,1.463,94.03,50.54,209,0.554,21,0.5,0.0,0.1,1,-1.667,0.0,0,0.0,0,0,0,0.0,0.0,137.52,137.52,0,1,0,0,0.29,0.33,0.07,0.5,0.0,1.0,50.54,21,21,1
0.333,0.6667,1,1.526,127.57,94.03,219,0.554,9,0.6667,0.0,0.12,1,-3.333,0.0,0,0.0,0,0,0,0.0,137.52,194.66,194.66,0,1,0,1,0.41,0.33,0.09,0.6667,1.0,1.0,94.03,9,9,1
0.667,0.75,0,1.129,133.3,127.57,267,0.554,10,0.75,0.0,0.08,1,-0.833,0.0,0,0.0,0,0,0,0.0,0.0,150.48,150.48,0,1,0,0,0.45,0.67,0.1,0.75,0.0,1.0,127.57,10,10,1
0.0,0.5714,0,2.47,193.42,133.3,388,0.554,12,0.5714,0.3333,0.1,1,-5.714,0.0,0,0.0,0,0,0,0.0,0.0,477.69,477.69,0,2,0,0,0.54,0.0,0.12,0.5714,0.0,0.7466,133.3,12,12,1
0.0,0.0,0,0.705,211.83,0.0,741,0.525,11,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,4.321,0.0,149.37,149.37,0,2,0,0,0.53,0.0,0.12,0.0,0.0,0.0542,0.0,11,11,0
0.0,0.0,0,0.192,365.19,0.0,125,0.707,11,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,70.25,70.25,0,1,0,0,1.2,0.0,0.28,0.0,0.0,0.0385,0.0,11,11,0
0.0,0.0,0,0.823,164.82,0.0,229,1.071,29,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,135.63,135.63,0,2,0,0,1.44,0.0,0.33,0.0,0.0,0.0748,0.0,29,29,0
0.0,0.0,0,0.955,104.2,0.0,64,0.584,17,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,99.5,99.5,0,3,0,0,1.41,0.0,0.32,0.0,0.0,0.3183,0.0,17,17,0
0.0,0.0,0,0.84,255.15,0.0,229,0.128,14,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,214.34,214.34,0,1,0,0,0.39,0.0,0.09,0.0,0.0,0.28,0.0,14,14,0
0.0,0.0,0,1.656,283.18,0.0,236,0.469,25,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,468.92,468.92,0,3,0,0,0.89,0.0,0.21,0.0,0.0,0.2366,0.0,25,25,0
0.333,0.1111,0,0.582,286.57,468.92,322,0.469,1,0.1111,0.0,0.2,0,2.222,54.4,0,1.0,0,0,0,0.0,0.0,166.92,166.92,1,1,0,0,0.84,0.33,0.19,0.1111,0.0,0.2465,468.92,1,1,0
0.0,0.0,0,0.475,253.52,0.0,114,2.074,30,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.439,0.0,120.51,120.51,1,3,0,0,2.63,0.0,0.61,0.0,0.0,0.0475,0.0,30,30,0
0.0,0.0,0,1.323,297.54,0.0,256,0.386,15,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,393.74,393.74,0,2,0,0,0.35,0.0,0.08,0.0,0.0,0.4411,0.0,15,15,0
0.0,0.0,0,2.148,188.85,0.0,568,0.243,8,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,405.66,405.66,0,1,0,0,0.32,0.0,0.07,0.0,0.0,0.358,0.0,8,8,0
0.0,0.0,0,1.0,285.69,0.0,47,1.204,21,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,2.94,0.0,285.69,285.69,0,1,0,0,0.64,0.0,0.15,0.0,0.0,1.0,0.0,21,21,0
0.0,0.0,0,1.357,179.82,0.0,201,0.569,16,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,3.976,0.0,244.04,244.04,0,1,0,0,0.3,0.0,0.07,0.0,0.0,0.6786,0.0,16,16,0
0.0,0.1111,0,0.455,244.19,244.04,592,0.569,27,0.1111,0.0,0.2,0,-1.111,0.0,0,1.0,0,0,0,3.976,0.0,111.14,111.14,1,2,0,0,0.46,0.0,0.11,0.1111,0.0,0.1616,244.04,27,27,0
0.0,0.0,0,1.743,190.76,0.0,181,1.414,22,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,1.533,0.0,332.53,332.53,1,2,0,0,1.33,0.0,0.31,0.0,0.0,0.2179,0.0,22,22,0
0.0,0.0,0,0.647,333.22,0.0,49,6.0,6,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,1.0,0.0,215.62,215.62,5,8,0,0,6.73,0.0,1.56,0.0,0.0,0.0588,0.0,6,6,0
0.333,0.0833,1,0.158,309.52,215.62,54,6.0,4,0.0833,0.0,0.07,0,2.5,60.0,0,1.0,0,0,0,1.0,215.62,48.8,48.8,2,9,1,1,6.67,0.33,1.54,0.0833,0.1111,0.0712,215.62,4,4,0
0.667,0.1429,2,1.296,294.31,132.21,61,6.0,18,0.1429,0.0,0.2,0,5.238,100.0,0,0.5,0,0,0,1.0,264.42,381.39,381.39,2,10,1,2,6.89,0.67,1.59,0.1429,0.2,0.1567,132.21,18,18,0
1.0,0.2,3,1.387,298.21,215.27,73,6.0,25,0.2,0.0,0.03,0,8.0,100.0,0,0.667,1,1,0,1.0,645.81,413.5,413.5,1,9,0,3,6.16,1.0,1.42,0.2,0.3333,0.2368,215.27,25,25,0
0.0,0.0,0,0.242,325.39,0.0,381,0.462,11,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,2.25,0.0,78.85,78.85,0,1,0,0,0.24,0.0,0.05,0.0,0.0,0.0808,0.0,11,11,0
0.0,0.0,0,0.662,176.79,0.0,427,0.442,17,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,5.533,0.0,117.06,117.06,0,1,0,0,0.42,0.0,0.1,0.0,0.0,0.1104,0.0,17,17,0
0.0,0.0,0,1.16,426.95,0.0,214,0.257,18,0.0,0.0,0.03,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,495.45,495.45,0,1,0,0,0.28,0.0,0.06,0.0,0.0,0.5802,0.0,18,18,1
0.0,0.0,0,1.828,173.39,0.0,56,0.219,11,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,316.97,316.97,0,1,0,0,1.07,0.0,0.25,0.0,0.0,0.9141,0.0,11,11,0
0.0,0.0,0,0.193,182.88,0.0,300,0.393,14,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.697,0.0,35.26,35.26,0,2,0,0,0.7,0.0,0.16,0.0,0.0,0.0275,0.0,14,14,0
0.0,0.1111,0,1.413,202.31,35.26,411,0.393,15,0.1111,0.0,0.1,0,-1.111,0.0,0,0.0,0,0,0,2.697,0.0,285.93,285.93,0,1,0,0,0.66,0.0,0.15,0.1111,0.0,0.1764,35.26,15,15,0
0.0,0.0,0,0.8,283.93,0.0,770,0.365,22,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,227.24,227.24,0,1,0,0,0.43,0.0,0.1,0.0,0.0,0.0728,0.0,22,22,0
0.0,0.0,0,1.253,229.94,0.0,699,0.417,21,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,288.11,288.11,0,1,0,0,0.34,0.0,0.08,0.0,0.0,0.1566,0.0,21,21,0
0.0,0.0,0,1.0,264.95,0.0,34,0.66,11,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.567,0.0,264.95,264.95,0,1,0,0,0.88,0.0,0.2,0.0,0.0,1.0,0.0,11,11,0
0.0,0.1667,0,1.595,291.53,264.95,232,0.66,9,0.1667,0.0,0.05,0,-1.667,0.0,0,1.0,0,0,0,1.567,0.0,464.91,464.91,0,2,0,0,0.78,0.0,0.18,0.1667,0.0,0.4173,264.95,9,9,0
0.0,0.2,0,0.634,254.0,364.93,443,0.66,15,0.2,0.0,0.1,0,-2.0,0.0,0,1.0,1,0,0,1.567,0.0,160.99,160.99,0,2,0,0,0.68,0.0,0.16,0.2,0.0,0.3507,364.93,15,15,0
0.0,0.0,0,1.0,435.38,0.0,452,0.119,19,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,435.38,435.38,0,1,0,0,0.07,0.0,0.02,0.0,0.0,1.0,0.0,19,19,0
0.0,0.0,0,0.381,145.8,0.0,109,1.064,25,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,2.467,0.0,55.58,55.58,0,1,0,0,0.83,0.0,0.19,0.0,0.0,0.1271,0.0,25,25,0
0.0,0.0,0,1.246,262.66,0.0,370,0.466,8,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,327.34,327.34,1,2,0,0,0.49,0.0,0.11,0.0,0.0,0.2077,0.0,8,8,0
0.0,0.0,0,1.13,57.92,0.0,11,0.301,11,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,1,0.0,0.0,65.48,65.48,1,2,0,0,5.45,0.0,1.26,0.0,0.0,0.5652,0.0,11,11,0
0.0,0.0,0,1.822,216.23,0.0,225,0.699,14,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,394.07,394.07,1,3,0,0,0.8,0.0,0.18,0.0,0.0,0.3037,0.0,14,14,0
0.0,0.0833,0,0.788,248.65,394.07,396,0.699,21,0.0833,0.0,0.2,0,-0.833,0.0,0,1.0,0,0,0,0.0,0.0,195.89,195.89,0,2,0,0,0.91,0.0,0.21,0.0833,0.0,0.1977,394.07,21,21,0
0.0,0.0,0,0.639,253.33,0.0,170,1.235,6,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,3.5,0.0,161.94,161.94,2,3,0,0,1.24,0.0,0.29,0.0,0.0,0.0913,0.0,6,6,0
0.0,0.0,0,1.326,282.5,0.0,223,0.897,24,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,374.6,374.6,0,1,0,0,0.94,0.0,0.22,0.0,0.0,0.1894,0.0,24,24,0
0.0,0.0,0,0.956,344.59,0.0,68,1.343,15,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.644,0.0,329.43,329.43,1,3,0,0,1.76,0.0,0.41,0.0,0.0,0.239,0.0,15,15,1
0.0,0.1,0,1.535,277.78,329.43,253,1.343,2,0.1,0.0,0.07,0,-1.0,0.0,0,1.0,0,0,0,2.644,0.0,426.28,426.28,1,1,0,0,1.19,0.0,0.27,0.1,0.0,0.2721,329.43,2,2,1
0.333,0.1667,1,0.893,252.71,377.86,268,1.343,8,0.1667,0.2,0.07,0,1.667,43.3,0,1.0,0,0,0,2.644,426.28,225.63,225.63,0,3,0,1,1.34,0.33,0.31,0.1667,0.3333,0.3236,377.86,8,8,1
0.667,0.25,2,0.115,252.71,327.11,268,1.343,11,0.25,0.0,0.1,0,4.167,93.3,0,1.0,0,0,0,2.644,651.91,29.08,29.08,0,3,1,2,1.34,0.67,0.31,0.25,0.6667,0.3332,327.11,11,11,1
0.0,0.0,0,1.0,32.99,0.0,87,0.127,23,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,10.2,0.0,32.99,32.99,0,1,0,0,0.34,0.0,0.08,0.0,0.0,1.0,0.0,23,23,1
0.0,0.5,0,1.82,183.28,32.99,403,0.127,26,0.5,0.0,0.03,0,-5.0,0.0,0,0.0,0,0,0,10.2,0.0,333.56,333.56,0,1,0,0,0.15,0.0,0.03,0.5,0.0,1.0,32.99,26,26,1
0.0,0.6667,0,1.354,222.64,183.28,538,0.127,8,0.6667,0.5,0.2,0,-6.667,0.0,0,0.5,0,0,0,10.2,0.0,301.36,301.36,0,1,0,0,0.17,0.0,0.04,0.6667,0.0,1.0,183.28,8,8,1
0.0,0.75,0,1.201,238.61,222.64,936,0.127,6,0.75,0.0,0.1,0,-7.5,0.0,0,0.667,1,0,0,10.2,0.0,286.54,286.54,1,1,0,0,0.13,0.0,0.03,0.75,0.0,1.0,222.64,6,6,1
0.0,0.0,0,0.966,475.32,0.0,78,1.098,29,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,459.22,459.22,0,1,0,0,0.77,0.0,0.18,0.0,0.0,0.4831,0.0,29,29,0
0.0,0.125,0,0.11,312.91,459.22,176,1.098,8,0.125,0.0,0.12,0,-1.25,0.0,0,1.0,0,0,0,0.0,0.0,34.5,34.5,0,3,0,0,1.36,0.0,0.31,0.125,0.0,0.1972,459.22,8,8,0
0.0,0.1429,0,1.073,299.79,246.86,360,1.098,16,0.1429,0.0,0.2,0,-1.429,0.0,0,0.5,0,0,0,0.0,0.0,321.64,321.64,0,1,0,0,1.17,0.0,0.27,0.1429,0.0,0.1943,246.86,16,16,0
0.0,0.0,0,0.823,344.88,0.0,332,0.631,6,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,283.68,283.68,1,1,0,0,0.54,0.0,0.13,0.0,0.0,0.1371,0.0,6,6,0
0.0,0.0,0,1.0,121.74,0.0,66,0.401,24,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,121.74,121.74,0,1,0,0,0.45,0.0,0.1,0.0,0.0,1.0,0.0,24,24,0
0.0,0.0,0,1.546,294.8,0.0,40,6.5,8,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,1.167,0.0,455.72,455.72,0,8,0,0,6.0,0.0,1.39,0.0,0.0,0.1932,0.0,8,8,0
0.333,0.1111,1,0.435,315.47,455.72,43,6.5,29,0.1111,0.0,0.12,0,2.222,54.4,0,1.0,0,0,0,1.167,455.72,137.07,137.07,1,9,1,1,6.28,0.33,1.45,0.1111,0.1111,0.2088,455.72,29,29,0
0.667,0.1538,2,1.586,303.08,296.4,60,6.5,18,0.1538,0.0,0.05,0,5.128,100.0,0,0.5,0,0,0,1.167,592.79,480.79,480.79,3,7,0,2,6.5,0.67,1.5,0.1538,0.2857,0.2725,296.4,18,18,0
0.0,0.0,0,1.0,197.34,0.0,80,0.621,20,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.656,0.0,197.34,197.34,0,1,0,0,0.38,0.0,0.09,0.0,0.0,1.0,0.0,20,20,0
0.0,0.0,0,1.0,387.65,0.0,87,0.544,25,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.903,0.0,387.65,387.65,0,1,0,0,0.34,0.0,0.08,0.0,0.0,1.0,0.0,25,25,1
0.0,0.1667,0,0.452,205.52,387.65,321,0.544,6,0.1667,0.0,0.1,0,-1.667,0.0,0,1.0,0,0,0,1.903,0.0,92.81,92.81,2,3,0,0,0.56,0.0,0.13,0.1667,0.0,0.3896,387.65,6,6,1
0.333,0.2857,1,1.335,181.59,240.23,347,0.544,28,0.2857,0.0,0.05,0,0.476,19.5,0,0.5,0,0,0,1.903,92.81,242.5,242.5,0,2,0,1,0.61,0.33,0.14,0.2857,0.5,0.5688,240.23,28,28,1
0.667,0.3333,1,0.329,172.74,240.99,367,0.544,18,0.3333,0.5,0.2,0,3.333,76.7,0,0.667,0,0,0,1.903,242.5,56.86,56.86,1,2,0,1,0.74,0.67,0.17,0.3333,0.5,0.5016,240.99,18,18,1
1.0,0.4444,2,1.312,172.74,194.96,376,0.544,9,0.4444,0.0,0.03,0,5.556,100.0,0,0.5,0,0,0,1.903,299.36,226.69,226.69,0,2,0,2,0.72,1.0,0.17,0.4444,1.0,0.6474,194.96,9,9,1
0.333,0.5,0,2.426,205.27,201.3,463,0.544,23,0.5,0.0,0.07,0,-1.667,0.0,0,0.6,0,0,0,1.903,0.0,498.06,498.06,0,1,0,0,0.65,0.33,0.15,0.5,0.0,0.733,201.3,23,23,1
0.0,0.4615,0,1.149,216.44,250.76,657,0.544,22,0.4615,0.5,0.05,0,-4.615,0.0,0,0.667,0,0,0,1.903,0.0,248.63,248.63,0,1,0,0,0.59,0.0,0.14,0.4615,0.0,0.6231,250.76,22,22,1
0.0,0.5,0,1.1,218.11,250.46,755,0.544,6,0.5,0.3333,0.1,0,-5.0,0.0,0,0.714,0,0,0,1.903,0.0,239.85,239.85,1,1,0,0,0.56,0.0,0.13,0.5,0.0,0.6527,250.46,6,6,1
0.0,0.0,0,0.273,225.28,0.0,141,1.24,20,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.785,0.0,61.39,61.39,0,3,0,0,1.7,0.0,0.39,0.0,0.0,0.0341,0.0,20,20,0
0.0,0.0,0,0.503,312.66,0.0,179,0.67,3,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,6.56,0.0,157.38,157.38,1,2,0,0,0.34,0.0,0.08,0.0,0.0,0.2517,0.0,3,3,0
0.0,0.2,0,1.709,283.67,157.38,302,0.67,12,0.2,0.0,0.12,0,-2.0,0.0,0,0.0,0,0,0,6.56,0.0,484.91,484.91,1,2,0,0,0.5,0.0,0.11,0.2,0.0,0.4528,157.38,12,12,0
0.333,0.2857,0,0.926,305.56,321.14,342,0.67,7,0.2857,0.0,0.08,0,0.476,19.5,0,0.5,0,0,0,6.56,0.0,282.87,282.87,1,2,0,0,0.61,0.33,0.14,0.2857,0.0,0.4325,321.14,7,7,0
0.0,0.0,0,1.157,343.53,0.0,31,1.607,18,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.733,0.0,397.45,397.45,2,3,0,0,2.9,0.0,0.67,0.0,0.0,0.3857,0.0,18,18,0
0.333,0.3333,1,0.769,343.53,397.45,42,1.607,13,0.3333,0.0,0.1,0,0.0,10.0,0,1.0,0,0,0,1.733,397.45,264.23,264.23,0,3,0,1,2.14,0.33,0.49,0.3333,0.3333,0.642,397.45,13,13,0
0.0,0.0,0,0.988,273.64,0.0,865,0.431,18,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,2.423,0.0,270.25,270.25,0,3,0,0,0.45,0.0,0.1,0.0,0.0,0.076,0.0,18,18,0
0.0,0.0,0,1.915,193.37,0.0,59,1.701,23,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,2.05,0.0,370.27,370.27,0,1,0,0,2.03,0.0,0.47,0.0,0.0,0.4787,0.0,23,23,1
0.333,0.1429,0,1.924,209.05,370.27,101,1.701,19,0.1429,0.0,0.03,0,1.905,48.1,0,1.0,1,0,0,2.05,0.0,402.21,402.21,1,3,0,0,2.08,0.33,0.48,0.1429,0.0,0.5279,370.27,19,19,1
0.667,0.2857,1,1.142,209.05,386.24,116,1.701,24,0.2857,0.0,0.08,0,3.81,86.2,0,1.0,0,0,0,2.05,402.21,238.82,238.82,0,2,0,1,1.81,0.67,0.42,0.2857,0.5,0.6911,386.24,24,24,1
0.667,0.3333,0,1.796,244.08,337.1,177,1.701,9,0.3333,0.0,0.2,0,3.333,76.7,0,1.0,0,0,0,2.05,0.0,438.35,438.35,0,1,0,0,1.53,0.67,0.35,0.3333,0.0,0.6599,337.1,9,9,1
0.667,0.3636,1,0.782,250.23,362.41,194,1.701,2,0.3636,0.5,0.2,0,3.03,70.6,0,1.0,0,0,0,2.05,438.35,195.76,195.76,1,3,0,1,1.7,0.67,0.39,0.3636,0.3333,0.5978,362.41,2,2,1
0.0,0.0,0,1.0,70.21,0.0,314,0.149,28,0.0,0.0,0.2,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,70.21,70.21,0,1,0,0,0.1,0.0,0.02,0.0,0.0,1.0,0.0,28,28,1
0.333,0.5,0,1.415,120.06,70.21,389,0.149,19,0.5,0.0,0.07,1,-1.667,0.0,0,0.0,0,0,0,0.0,0.0,169.91,169.91,0,1,0,0,0.15,0.33,0.04,0.5,0.0,1.0,70.21,19,19,1
0.0,0.0,0,1.303,211.72,0.0,492,0.251,2,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,275.97,275.97,1,1,0,0,0.37,0.0,0.08,0.0,0.0,0.2172,0.0,2,2,0
0.0,0.0,0,0.514,265.82,0.0,241,0.923,1,0.0,0.0,0.05,0,0.0,10.0,0,0.0,1,0,0,4.6,0.0,136.56,136.56,1,1,0,0,0.75,0.0,0.17,0.0,0.0,0.0856,0.0,1,1,1
0.333,0.1429,1,0.351,239.88,136.56,246,0.923,1,0.1429,0.25,0.05,0,1.905,48.1,0,0.0,0,0,0,4.6,136.56,84.22,84.22,2,2,1,1,0.85,0.33,0.2,0.1429,0.5,0.1315,136.56,1,1,1
0.0,0.0,0,0.614,229.48,0.0,151,1.003,30,0.0,0.0,0.2,1,0.0,10.0,0,0.0,1,0,0,0.997,0.0,140.85,140.85,0,2,0,0,0.79,0.0,0.18,0.0,0.0,0.1534,0.0,30,30,1
0.333,0.1667,0,0.67,218.23,140.85,187,1.003,18,0.1667,0.0,0.12,1,1.667,43.3,0,0.0,0,0,0,0.997,0.0,146.14,146.14,0,1,0,0,0.96,0.33,0.22,0.1667,0.0,0.2192,140.85,18,18,1
0.667,0.25,1,1.393,212.04,143.5,199,1.003,11,0.25,0.0,0.05,1,4.167,93.3,0,0.0,0,0,0,0.997,146.14,295.33,295.33,1,3,0,1,1.21,0.67,0.28,0.25,0.3333,0.3433,143.5,11,11,1
0.0,0.2727,0,1.057,244.68,194.11,300,1.003,22,0.2727,0.5,0.12,1,-2.727,0.0,0,0.333,0,0,0,0.997,0.0,258.72,258.72,0,2,0,0,1.1,0.0,0.25,0.2727,0.0,0.3125,194.11,22,22,1
0.0,0.0,0,1.07,335.27,0.0,482,0.538,6,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,358.66,358.66,1,1,0,0,0.5,0.0,0.11,0.0,0.0,0.1337,0.0,6,6,0
0.0,0.0,0,0.721,228.76,0.0,29,1.165,20,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,1,0.811,0.0,164.91,164.91,0,2,0,0,2.07,0.0,0.48,0.0,0.0,0.3605,0.0,20,20,0
0.0,0.0,0,1.081,313.89,0.0,39,4.756,27,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,1.083,0.0,339.18,339.18,1,6,0,0,5.38,0.0,1.24,0.0,0.0,0.1544,0.0,27,27,0
0.333,0.1429,1,1.134,313.89,339.18,39,4.756,18,0.1429,0.0,0.1,0,1.905,48.1,0,1.0,0,0,0,1.083,339.18,355.85,355.85,1,6,1,1,5.38,0.33,1.24,0.1429,0.1667,0.3163,339.18,18,18,0
0.667,0.2857,2,0.209,313.89,347.52,43,4.756,29,0.2857,0.0,0.2,0,3.81,86.2,1,1.0,0,0,0,1.083,695.03,65.45,65.45,0,5,2,2,4.88,0.67,1.13,0.2857,0.4,0.3461,347.52,29,29,0
